,Military spending percent of total government spending ,Arms imports million constant U.S. dollars,Human Development Index (0 - 1),Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,GDP per capita Purchasing Power Parity,Capital investment as percent of GDP,Inflation: percent change in the Consumer Price Index,Unemployment rate,Youth unemployment ages 15-24,Labor force participation rate,Trade openness: exports plus imports as percent of GDP,Foreign Direct Investment percent of GDP,Trade balance as percent of GDP,External debt percent of Gross National Income,Government spending as percent of GDP,Fiscal balance percent of GDP,Government debt as percent of GDP,Foreign aid and official development assistance received,Rule of law index (-2.5 weak; 2.5 strong),Government effectiveness index (-2.5 weak; 2.5 strong),Control of corruption (-2.5 weak; 2.5 strong),Regulatory quality index (-2.5 weak; 2.5 strong),Voice and accountability index (-2.5 weak; 2.5 strong),Political stability index (-2.5 weak; 2.5 strong),Corruption Perceptions Index 100 = no corruption,Political rights index 7 (weak) - 1 (strong),Civil liberties index 7 (weak) - 1 (strong) ,Shadow economy percent of GDP,Internet users percent of population,Income from natural resources percent of GDP,Access to electricity percent of the population,Food production index (2004-2006 = 100),Banking system z-scores,Real interest rate: Bank lending rate minus inflation,Freedom from corruption index (0-100),Labor freedom index (0-100),Economic freedom overall index (0-100),Population size in millions,Rural population percent of total population,Refugee population,Population growth percent,Life expectancy in years,Death rate per 1000 people,Suicide mortality rate per 100000 population,Deaths of children under five years of age per 1000 live births,Public spending on education percent of GDP,Globalization index (0-100),Economic globalization index (0-100),Political globalization index (0-100),Social globalization index (0-100),Homicides per 100000 people,Security threats index 0 (low) - 10 (high),Factionalized elites index 0 (low) - 10 (high),Group grievance index 0 (low) - 10 (high),Economic decline index 0 (low) - 10 (high),Uneven economic development index 0 (low) - 10 (high),State legitimacy index 0 (high) - 10 (low),Human rights and rule of law index 0 (high) - 10 (low),Demographic pressures 0 (low) - 10 (high),Refugees and displaced persons index 0 (low) - 10 (high),External interventions index 0 (low) - 10 (high),target
0,10.217997482703684,31.25,0.62781670505919,3.26868272875221,3391.3888829260854,9643.414445146038,22.1918363024767,361.78921073411175,8.13251432789696,14.70222380870656,60.36822170515626,88.33237523219552,2.21163025936071,-4.557882671252492,94.53340679733799,13.22740334465916,-3.9260863995454223,80.37704560845249,38.379999999999995,-0.7613295246306198,-0.58896610314326,-0.7318973215067327,-0.4720640077766902,-0.8666623854003865,-0.8266082524132405,27.881770127458477,2.0,2.0,35.46695350807251,9.872315280168284,2.4037998587109826,65.9081643549592,42.9,16.914063707746422,0.5556469087470992,25.179231760327816,58.13742280007794,56.66714786700321,2.418,37.456,187510.0,2.396,66.55,7.790000000000001,8.511077392447149,60.0,3.36931995914151,49.962,58.5,40.192,51.267999999999994,6.410425662923872,7.269191829934186,8.101811418242942,7.393842893744256,9.245497324352062,7.088811616032765,8.050250330250629,7.652044224876634,9.61911635715144,6.288507453544695,9.974898280155307,1
1,10.32334045642341,98.88748492380205,0.15703792623043056,2.834024112328404,3328.9844225831453,9334.821860877346,21.39020809295034,525.7918748795348,7.460086018083027,14.342173942750435,68.665742334356,45.83945685422916,2.00320030781628,-4.370432117926567,133.0758799657234,13.027588674512588,-3.9282645817899495,96.84658289839899,0.22599999999999998,-1.662764716382622,-1.7104543709033326,-1.3123074772906689,-1.6091032410321844,-1.1842353171227211,-1.5394875830916859,33.19767564968436,5.223050343051819,5.832866975380042,35.86350391778397,-3.9408711603590874,4.571159360564835,-70.97853579409838,53.760000000000005,16.70159459719077,-1.437938130352257,29.034348119076867,58.012371893962886,50.86816064423594,9.456,90.304,207626.39851701126,2.334,41.866,22.824,8.425532605474697,272.2,3.1676648489102965,36.97073969871094,42.52670355222466,50.77455164315447,16.133060555850456,6.287364139873249,7.39000453148242,8.16523551932262,7.5128109781723476,13.024003074696537,7.202554429314604,8.166872714827194,7.718671017596217,13.514038448934162,6.420714854359456,13.896154915250342,1
2,10.339541001853814,1.0,0.228865395370226,2.5691791204170933,3280.6125853838535,9278.681012407658,21.332871474673613,650.8705361158245,7.519319079866316,14.06687020622027,70.87478167695991,50.82746303153974,2.0565736970233734,-4.31965452156916,127.52827531845958,12.872648106903586,-3.8638117511083023,108.82425591460873,0.1475,-1.3317142873213323,-1.3782031756183217,-1.054128457993483,-1.2480901597099727,-1.1281622975875585,-1.39216599105267,31.636607855642367,5.094893308417966,5.156201619976819,36.222196283546616,-7.641145897386279,1.616100907051262,-56.072500792173,19.419999999999998,16.72268369103883,-2.818195054331629,26.833259212719188,58.030472991219824,53.97668571090844,6.287999999999999,83.488,207626.42142243977,3.056,41.646,22.830000000000002,8.414587374370615,236.704557878772,3.1439788533915083,38.90611322050986,43.41091149776441,53.49485398741759,18.577908860593922,6.284643154653014,7.392795858186143,8.169775255492567,7.502237971451866,13.431003754487975,7.233263932215614,8.19689549863417,7.742795727127079,14.023743530272558,6.4461808605858515,14.45494430080003,1
3,10.210426316662451,49.4,0.35134700408461605,7.0,147.34,3696.2941732947584,17.918,20.28,7.8459148015489815,14.333652322079885,67.96586080038047,40.188,2.806,0.8240000000000001,45.75,9.346,-3.517636417260389,36.19948125355651,599.134,-1.134199790789307,-1.168604264393108,-0.9727104745907692,-1.2233142552351115,-0.9837950502940758,-1.2229174132161713,26.781152302968735,5.0,5.0,36.32799820269661,-7.058430485549172,11.486,15.025704480162332,29.96,17.47534191421561,3.513931297480494,21.23107953771131,59.05777196177465,50.736208367363204,124.24000000000001,81.69800000000001,207629.02862333966,2.594,54.275999999999996,13.026,8.149818734771817,151.0,2.79,32.97,29.96,54.028,14.924000000000001,6.117577031123846,7.888622068482974,8.661197062213366,7.792475174301111,8.25771140077452,7.44852168524944,8.29411994746045,8.048644111318817,9.199786805174126,7.088401747034359,8.771052513637754,1
4,10.620474119194173,131.66666666666666,0.13909559782721842,3.5096948229447102,184.996,3654.544996872807,10.382,586.2933785619873,8.963260647345322,15.272555537664871,64.08901564363467,27.618000000000002,0.0033333333333333335,-1.8039999999999998,114.11460342600355,11.989412358872476,-3.833349957944887,90.77900178394765,64.90599999999999,-2.215174337884848,-2.150998177744526,-1.6839177861690373,-2.122070333677202,-1.3050710359366429,-1.8112738580709398,23.199459106875665,6.8,6.0,38.40106394733377,-10.195431182665097,1.478,-68.77729900516792,58.779999999999994,17.51269280772884,-2.6781659399945843,22.482630702477806,58.97726029961135,46.11296649496435,12.664,86.348,207629.25092542666,2.214,40.146,24.080000000000002,8.374969624405404,273.8,1.365,21.066,28.282,22.112000000000002,12.164,5.7379533337403705,7.964243130272939,8.743174360586236,7.8785097257306465,14.186020637726767,7.565755953050997,8.566689383111294,8.12375225195455,14.479573225586021,7.109039886094053,15.293050966849826,1
5,11.897183661601684,160.0,0.21041845282915245,6.428,149.744,4007.656931397416,23.012,349.4471557815641,9.909678476822227,18.0001889049216,60.72811405076971,50.188,0.752,-20.534,35.232,19.096,-3.8340287854399797,34.571643984009285,126.68200000000002,-1.9870336466912126,-1.9597261159316195,-1.6018600731690777,-2.0935071716364484,-1.347951939502181,-1.6626659192486208,17.571432875795765,7.0,6.4,35.13821708262236,-7.45499693066694,7.35,-41.17038118812292,76.84,15.192573011405038,-5.913333333333333,19.08434168719981,56.45967733981526,47.05277103628578,4.0200000000000005,74.65799999999999,500000.0,6.442,42.876,21.292,7.393787032093669,218.3141835372107,1.28,25.75706105414227,42.29591166654345,20.172,15.366,4.747829260176381,8.166116352912638,9.072314320805345,8.273427808415,12.041289068968378,7.395972956530644,8.736271665780652,8.441871139426237,12.264277564520661,7.605592021888892,12.756342613520308,1
6,10.658539559253954,19.8,0.45684762789347955,5.082,559.318,4790.550817322899,22.772,13.62,7.848136686137222,13.71070878719463,62.498942824389836,72.462,0.77,-4.684,27.456,11.581999999999999,-4.029312623088822,8.565100142265507,20.637999999999998,-1.191355388892021,-1.0805218083110897,-0.9830035626571926,-1.2090936863296262,-1.0215910909277954,-1.0784427986174523,27.677139849572747,3.2,3.6,36.61583380914131,2.5964001672215,0.914,39.52299156835191,51.879999999999995,17.573785220468803,3.1674966366440156,23.707312005276826,58.75858005118908,52.94960616999268,4.246,57.94,207628.483908675,2.206,56.086,12.11,8.500261984749955,125.8,0.9,40.556,40.327999999999996,42.422000000000004,38.922000000000004,5.790172295193601,7.660780843649536,8.596698192443345,7.610406158020871,7.8944767943473035,7.302097753608696,8.37109972593346,8.010716069304442,8.299543519447523,6.814892908903194,8.19233382665541,1
7,11.28567043603585,101.8,0.331,0.7940000000000003,462.36800000000005,4476.847633579451,16.168,25.2,9.16746515646894,16.08200141678191,62.75082920162735,30.758,0.10800000000000001,-11.553999999999998,60.004,13.038,-3.455508972036145,34.092589884460274,625.118,-1.3643771020530377,-1.287998355182836,-1.0996867808288306,-1.442853873365951,-1.21295447715215,-1.4645505626681035,24.951231676602607,5.0,5.0,33.89242093200018,-3.810649700251318,0.0,24.99096120715052,41.22,15.333723645295779,3.400751301703159,20.25688333180377,56.80530061143429,48.527995891187864,14.522,80.038,460940.0,3.5460000000000003,54.25,13.174000000000001,7.259365474236817,147.0,3.2015888728474464,28.945999999999998,21.714000000000002,42.668,21.832,5.307332949966858,8.108881120984229,8.954774411351854,8.18603303682859,8.702786679205085,7.339696679229416,8.593930726139755,8.347938778802517,8.884185006362813,7.565232180699542,9.576824635855813,1
8,10.417834699092179,12.5,0.569,5.548,256.002,4099.100917688185,27.634000000000004,15.540000000000001,7.813104412112746,13.926394842960256,67.88488549697273,78.282,0.992,-14.873999999999999,50.58,8.584,-19.16,56.62672109954117,350.346,-0.7581980147474436,-0.7079526056477785,-0.779521510596841,-0.7642800245927004,-0.975763741860622,-0.9812497417312932,22.886045259998163,2.2,3.2,36.522993133205325,1.2684472919604168,1.096,68.48890031635432,59.3,17.55782478576141,3.466012438445402,17.994671445510335,58.945136159825594,50.57417807182941,15.026,81.42999999999999,207628.84174902854,1.65,68.112,6.332,8.294191325837607,46.6,2.5675,36.980000000000004,36.260000000000005,47.554,26.703999999999997,5.971797984832945,7.794901203362797,8.661781830534457,7.708698665997943,7.345235052316341,7.366941371712154,8.383067791673144,8.058911179100912,7.866218094612326,6.993703238003148,7.8979069040919505,1
9,8.957606857329516,216.42927186421667,0.32186318113449514,3.7372427241937367,3348.0267839670055,8904.69500845077,21.683725449182592,298.74201379223825,8.105948110371045,14.16168303612411,66.21706526649078,53.95114650030457,2.461441888173591,-4.9921954253547245,108.76865820540371,13.480870804931879,-3.577002172231257,71.72090453300453,510.198,-1.4697261417453233,-1.4292993748205236,-1.1765659223986833,-1.2700675388665745,-1.005761769424423,-1.3997595580559201,24.822804378338223,4.873235668564385,5.046382894738963,36.549004490062856,-8.172908099320919,5.412826972344561,-5.453668030703426,33.2,18.187918909978325,2.0676823759381135,21.634492675787236,59.910275281049955,51.83551963534248,8.884,82.376,3078.0,3.7339999999999995,52.034000000000006,15.796000000000001,8.808519024685195,174.6,3.394709663612325,30.401999999999997,38.35,33.864,18.536,7.3614005084149365,7.344824149696712,7.947496796151608,7.325152784573661,10.489234729805103,7.277385790857076,7.957892959671085,7.458684128905043,11.207353918651673,6.198462791443653,11.583952120343751,1
