,Military spending percent of total government spending ,Arms imports million constant U.S. dollars,Human Development Index (0 - 1),Economic growth: the rate of change of real GDP,GDP per capita current U.S. dollars,GDP per capita Purchasing Power Parity,Capital investment as percent of GDP,Inflation: percent change in the Consumer Price Index,Unemployment rate,Youth unemployment ages 15-24,Labor force participation rate,Trade openness: exports plus imports as percent of GDP,Foreign Direct Investment percent of GDP,Trade balance as percent of GDP,External debt percent of Gross National Income,Government spending as percent of GDP,Fiscal balance percent of GDP,Government debt as percent of GDP,Foreign aid and official development assistance received,Rule of law index (-2.5 weak; 2.5 strong),Government effectiveness index (-2.5 weak; 2.5 strong),Control of corruption (-2.5 weak; 2.5 strong),Regulatory quality index (-2.5 weak; 2.5 strong),Voice and accountability index (-2.5 weak; 2.5 strong),Political stability index (-2.5 weak; 2.5 strong),Corruption Perceptions Index 100 = no corruption,Political rights index 7 (weak) - 1 (strong),Civil liberties index 7 (weak) - 1 (strong) ,Shadow economy percent of GDP,Internet users percent of population,Income from natural resources percent of GDP,Access to electricity percent of the population,Food production index (2004-2006 = 100),Banking system z-scores,Real interest rate: Bank lending rate minus inflation,Freedom from corruption index (0-100),Labor freedom index (0-100),Economic freedom overall index (0-100),Population size in millions,Rural population percent of total population,Refugee population,Population growth percent,Life expectancy in years,Death rate per 1000 people,Suicide mortality rate per 100000 population,Deaths of children under five years of age per 1000 live births,Public spending on education percent of GDP,Globalization index (0-100),Economic globalization index (0-100),Political globalization index (0-100),Social globalization index (0-100),Homicides per 100000 people,Security threats index 0 (low) - 10 (high),Factionalized elites index 0 (low) - 10 (high),Group grievance index 0 (low) - 10 (high),Economic decline index 0 (low) - 10 (high),Uneven economic development index 0 (low) - 10 (high),State legitimacy index 0 (high) - 10 (low),Human rights and rule of law index 0 (high) - 10 (low),Demographic pressures 0 (low) - 10 (high),Refugees and displaced persons index 0 (low) - 10 (high),External interventions index 0 (low) - 10 (high),target
65,6.188000000000001,10.5,0.4584,8.32,507.73199999999997,1370.898,18.948,9.22,1.032,1.556,84.422,36.194,2.1079999999999997,-13.41,17.282,13.680000000000001,-2.960866061820802,20.044,857.6540000000001,-0.512,-0.254,0.078,-0.49799999999999994,-1.28,-0.43000000000000005,31.2,6.0,5.0,33.988,5.58,6.651999999999999,11.04,101.28,15.824000000000002,7.94,22.8,65.0,54.4,9.53,83.074,53449.2,2.5460000000000003,60.434000000000005,8.928,7.5,77.6,4.04,41.236000000000004,34.025999999999996,56.08200000000001,33.61,2.88,4.699999999999999,8.0,8.6,7.325,7.25,8.025,7.375,9.15,6.975,6.9,0
66,8.702234880237022,170.03188237973382,0.617,3.042,1137.826,3852.4479999999994,22.54836304957038,5.06,2.942,6.306,44.82,81.45818142024692,2.178,-16.895836503403324,66.31244543726262,15.000002774878354,-3.45925358652134,51.68112134479103,41.872,0.95,0.39,-0.03,0.03,0.74,1.32,35.831607735585244,2.0,2.0,40.25936894713185,0.0,2.144,82.564,71.64,15.249905426137943,10.75611778519578,70.0,57.124388835965306,48.0,0.17,78.56,152004.2987787763,0.8539999999999999,67.054,6.63,9.679634400041952,26.0,3.865658226322166,38.576,45.016,16.009999999999998,58.072,8.019974912002384,5.878206564021034,6.911073738004518,6.163698097095987,6.517201286681438,6.441606525059726,5.331596546321227,5.157819664067288,6.582410022800947,4.64482664010941,5.6430193921885135,0
67,8.756927811862184,169.0543804426685,0.4744,3.611004710035329,524.67,2589.16,22.450170089352625,24.08,14.652000000000001,20.997999999999998,55.188,165.6132213943778,3.95,-20.7121071465953,423.55,14.921077234127157,-3.558492024498173,410.14,32.424,0.235,-0.375,0.375,-0.65,0.495,1.115,19.261217146319854,1.0,2.0,41.001192060817594,2.9025,2.98,52.195,106.5,15.275639479585118,7.076418154792097,20.302699302995926,56.82531480846506,54.2801840157533,0.14,47.534000000000006,152004.32187613103,1.576,60.784000000000006,9.386,1.45,87.2,3.9223173674348586,33.086,45.653999999999996,15.284,41.35,8.110585619062443,5.893916607195858,4.32826836295293,6.064104512495057,6.538008042307391,6.446349301372923,3.626031210731707,1.648164112853598,2.4895971416845786,4.5738743374380695,5.576935019475354,0
68,8.672645545665443,169.55063736936023,0.5352,5.9319999999999995,1007.3799999999999,3194.84,22.516533560637328,20.78,15.662,22.844,54.824,100.22975590582556,25.372,-20.057372045722808,118.98200000000001,14.937678425359696,-3.507512386650511,116.792,40.414,-0.568,-0.79,-0.254,-0.772,0.184,0.238,28.0,2.0,2.0,40.6856407679515,15.882,3.46,58.477999999999994,105.72,15.310129997848456,15.168000000000001,27.0,48.0,46.5,0.172,37.336,152004.27358827862,2.714,66.38,6.316,1.54,43.2,7.287999999999999,38.694,49.12,20.162,49.682,3.94,5.8,6.275,5.074999999999999,8.0,6.05,7.325,5.25,7.825,4.35,6.425000000000001,0
69,27.560000000000002,426.2,0.7576,4.148000000000001,10393.323999999999,41462.740000000005,19.766,0.13999999999999999,5.464,29.803999999999995,48.794,71.002,0.5940000000000001,22.786,94.92787005851228,24.392,5.279999999999999,74.268,17.806,0.019999999999999997,-0.36,-0.0975,0.04,-1.55,-0.1875,37.666666666666664,7.0,6.8,17.818,8.4,39.616,100.0,92.17999999999999,17.256,-6.113740592847268,57.0,85.0,62.6,22.484,19.472,242527.8,2.838,73.03,3.598,3.46,18.8,6.836,58.778,64.53,58.641999999999996,52.931999999999995,1.2,3.7181337623994124,6.327911058836396,5.69719521830249,3.79990412028579,4.365352588132352,7.6384568111185915,6.6844915268339005,5.247506171997653,3.6591581373530353,5.4171848935666365,0
70,7.581999999999999,136.65239323050923,0.3948,4.09,665.686,2567.976,22.362000000000002,1.6,5.606,8.693999999999999,50.334,49.826,1.3539999999999999,-12.758,60.79600000000001,11.994,-3.1232908699717647,39.3,467.81399999999996,0.08,-0.12333333333333334,0.013333333333333336,-0.21,0.20333333333333334,-0.6166666666666667,30.0,3.2,3.8,44.815999999999995,0.556,2.348,36.668,59.94,14.773333333333333,11.005574215614473,40.4,57.00324052838211,59.6,9.808,59.67999999999999,28906.0,2.38,57.908,10.687999999999999,7.633333333333333,128.2,2.4899999999999998,49.148,39.186,75.15,31.660000000000004,9.237456507823612,6.218402527843216,7.046810775525502,6.398443858341692,6.838499613468896,6.633215576115084,6.6538534027386325,6.297427820241386,7.354640457462958,5.049968080054009,6.166616169357735,0
71,6.5175,30.75,0.5125,5.12,1464.9779999999998,3326.756,33.013999999999996,1.525,3.434,4.664,44.986000000000004,61.402,4.64,-16.262,60.739999999999995,14.142,-4.66,65.714,1117.0,-0.24,-0.148,-0.006,-0.21400000000000002,0.238,-0.082,44.6,2.25,2.5,40.99738429674507,36.76,2.995,67.1175,156.775,15.004999999999999,4.5,42.0,38.8,56.8,16.302,52.339999999999996,14462.4,2.742,67.8,5.66,6.1000000000000005,41.0,5.0825,61.593333333333334,47.85,83.0,53.42666666666667,9.839155317773033,5.64,6.9,5.8,7.18,7.040000000000001,4.12,5.4,7.4799999999999995,6.7,6.1,0
72,9.16,7.4,0.6233541980544002,2.114,2539.582,9825.598418477897,31.919999999999998,8.620000000000001,10.621164720047394,23.28707852526009,61.58834159128642,75.99,7.662000000000001,-48.47,41.385629724087714,28.356,-3.0002293597064744,54.08789816832248,21.334,-0.0007367303871905762,-0.3626601573722237,0.13338096344726758,-0.39671899772943053,0.015362965974523898,-0.0014325571199200748,35.680083407700465,6.0,5.4,36.5255873507718,12.045308202901916,0.0,78.55130211657682,144.22,14.78458143345554,7.5483183877954305,42.59186434745162,59.094751550858845,56.94999054130955,0.064,50.688,152004.4651607711,0.9720000000000001,68.98666666666666,7.32,11.063941355767708,28.6,9.0,42.044,53.992,16.286,57.388,7.537261849883869,5.564784547645216,6.701530928632922,6.0985566068224655,6.175890340157489,6.195054557485289,6.46594577343221,5.610214633474118,7.419463086950013,4.524128325494397,5.649125121427863,0
73,8.51,170.0,0.6085500392246576,7.295999999999999,3561.046,14884.89,33.134,1.8800000000000001,7.16742255053086,13.363053224091988,60.98917550813277,209.51799999999997,5.215999999999999,-19.145999999999997,3.498011120845696,18.488,-2.67029377593227,80.35,18.03,0.013923238076529953,-0.5912200598240955,0.1486281921744146,-0.9191511166803532,-0.7767019937176223,0.1222711701896898,37.738607911903486,5.4,5.4,33.242456039857345,0.0,0.024,79.31604806212489,531.04,14.347557398487005,11.149999999999999,35.28044901914838,60.8108776843439,59.01804046449182,1.404,20.296,152004.65493568295,1.058,69.57000000000001,6.22,12.31643042819811,16.2,3.9525,52.354,64.72200000000001,34.812,58.04600000000001,7.1277837017905075,5.155137730704067,5.2601997130193725,5.933785568433355,5.667564768126749,5.780144394298523,5.546075103952531,5.597888830241783,7.808014404225523,4.3950492553513545,5.704008113608728,0
74,12.836666666666666,833.4,0.8756666666666666,5.586,14135.189999999999,33011.19666666666,35.12,3.88,3.2133333333333334,8.82,61.53666666666667,196.53199999999998,3.168,-0.5140000000000001,7.519461123306012,12.687999999999999,-1.381284479043349,28.766666666666666,6.074999999999999,0.9533333333333333,1.0599999999999998,0.4533333333333333,0.8333333333333334,0.7033333333333333,0.38666666666666666,56.0,2.6,3.2,23.319999999999997,82.10000000000001,0.022,100.0,386.42,12.15,3.002,52.666666666666664,49.666666666666664,69.0,30.528,10.9,479.4,0.8480000000000001,76.522,5.08,32.26666666666667,8.6,2.5625,71.436,69.078,72.338,72.89,1.0,1.3,3.5,4.0,2.1666666666666665,2.433333333333333,3.966666666666667,2.733333333333333,3.8666666666666667,3.5666666666666664,6.433333333333334,0
75,12.84,553.0,0.889,4.11,10340.378,35719.09,27.589999999999996,6.459999999999999,2.9000000000000004,8.025,61.620000000000005,79.52199999999999,0.592,-5.132,58.22666666666667,11.468,-13.533333333333333,30.55,458.2966666666666,1.005,1.125,0.49,0.925,0.73,0.33999999999999997,56.0,2.2,3.2,20.884999999999998,83.91499999999999,0.262,100.0,74.7,12.0,4.255,54.5,48.5,70.0,29.736,56.077999999999996,438.5,1.1119999999999999,73.724,5.828,32.35,19.6,2.52,54.646,48.267999999999994,67.39399999999999,48.004,0.8500000000000001,1.85,3.6,3.55,2.25,2.45,3.45,2.7,3.15,2.75,5.85,0
76,8.947406176147867,180.04913053643972,0.687,4.51,5754.7,17148.598,45.2125,8.440000000000001,9.040000000000001,20.44,51.089999999999996,99.16,-4.404,4.795,58.182452225013776,11.7175,1.1,26.925,102.152,-0.194,-0.176,-0.036000000000000004,-0.558,0.45,0.09,34.0,2.0,2.0,28.372000000000003,16.486,14.166,93.982,76.9,10.43,-1.2679999999999998,30.0,85.8,54.0,0.512,33.452000000000005,152004.40206242737,1.158,69.562,7.156000000000001,24.44,25.2,3.9382167067650453,45.436,43.574,30.874000000000002,64.038,10.8,6.133333333333333,5.433333333333334,6.133333333333333,6.466666666666666,8.166666666666666,6.5,5.8999999999999995,6.6000000000000005,4.0,6.133333333333333,0
77,2.19,26.6,0.9376000000000001,1.128,52917.074,51881.484,25.268,1.42,7.037999999999999,19.663999999999998,64.316,86.466,2.726,3.3280000000000003,84.92204306847553,26.186,0.21999999999999992,39.28,670.0500322106191,1.8539999999999999,1.702,2.1399999999999997,1.794,1.552,1.002,85.4,1.0,1.0,18.392735855580547,92.188,0.714,100.0,97.06,37.138,11.618915715089347,89.2,53.8,74.6,10.158,12.575999999999999,244296.2,1.1,82.56,9.1,14.8,3.0,7.609999999999999,89.73,83.495,96.8125,88.8775,1.1,2.4,1.8,1.6199999999999999,1.6800000000000002,1.52,0.82,0.96,1.7600000000000002,5.1,0.96,0
78,6.45278619067944,71.5,0.5496000000000001,-1.6266666666666667,978.16,5132.287177683492,21.521340745184812,-266.72166220342854,9.053999999999998,22.657999999999998,43.786,52.096666666666664,2.880480483261552,-29.97,27.3575,15.9875,2.4120238689450835,63.51055438285034,9893.6025,-2.054,-1.738,-1.638,-1.7740000000000002,-1.97,-2.744,13.4,7.0,7.0,34.27017758184021,33.754000000000005,3.165,88.72200000000001,107.9,4.854,6.415999993584253,23.0,55.8,58.01093563016663,17.218,45.844,575126.8,-0.558,71.884,5.324,1.825,26.2,3.172577515392226,51.0075,44.1275,58.4275,50.47,15.524603294542077,9.88,9.9,9.940000000000001,8.379999999999999,7.5200000000000005,9.940000000000001,9.9,8.059999999999999,9.959999999999999,10.0,0
79,5.758,1007.6,0.7794000000000001,7.1,11799.047999999999,23900.2,29.172000000000004,7.9,9.16,16.866,50.142,52.70399999999999,1.7119999999999997,-4.352,41.416000000000004,13.916,-0.38,31.065999999999995,2967.262,-0.062,0.364,0.003999999999999998,0.404,-0.262,-1.202,45.6,3.0,3.8,27.577999999999996,47.846000000000004,0.6599999999999999,100.0,95.88,11.106,-0.6471277188379183,44.8,46.6,63.6,75.956,27.482,1004032.8,1.6439999999999997,75.75800000000001,5.498,2.2600000000000002,15.0,3.332154380896524,71.086,53.996,92.512,66.742,4.25,7.62,7.38,8.78,5.34,6.8,6.0600000000000005,5.66,5.7,6.9,5.4799999999999995,0
